user_id,variant,event_name
108800,A,product_view
108802,B,product_view
108803,A,product_view
108804,B,product_view
108805,B,product_view
108806,B,click
108806,B,product_view
108807,A,product_view
108808,B,product_view
108809,B,product_view
108809,B,add_to_cart
108809,B,checkout
108809,B,purchase
108810,A,product_view
108811,B,product_view
108812,A,product_view
108812,A,add_to_cart
108813,B,product_view
108813,B,add_to_cart
108814,A,product_view
108815,A,product_view
108816,A,product_view
108819,A,product_view
108820,A,product_view
108821,A,product_view
108824,B,product_view
108825,A,product_view
108825,A,add_to_cart
108825,A,checkout
108825,A,purchase
108826,A,product_view
108827,B,product_view
108828,B,product_view
108829,B,product_view
108830,A,product_view
108831,B,product_view
108832,B,product_view
108833,B,click
108833,B,product_view
108833,B,add_to_cart
108833,B,checkout
108833,B,purchase
108834,B,product_view
108835,B,product_view
108836,B,product_view
108838,A,product_view
108839,B,product_view
108839,B,add_to_cart
108839,B,checkout
108840,B,product_view
108841,A,product_view
108843,A,product_view
108844,A,product_view
108845,A,product_view
108846,A,click
108847,A,click
108848,A,product_view
108849,A,product_view
108850,A,click
108850,A,product_view
108851,A,product_view
108852,A,product_view
108853,A,product_view
108854,B,click
108854,B,product_view
108856,A,product_view
108857,A,product_view
108859,A,product_view
108859,A,add_to_cart
108859,A,checkout
108859,A,purchase
108860,B,product_view
108861,B,product_view
108862,A,product_view
108863,A,product_view
108863,A,add_to_cart
108863,A,checkout
108863,A,purchase
108864,B,product_view
108865,B,product_view
108866,A,product_view
108868,B,product_view
108868,B,add_to_cart
108869,A,click
108869,A,product_view
108870,B,product_view
108870,B,add_to_cart
108871,B,click
108871,B,product_view
108872,B,click
108872,B,product_view
108873,B,product_view
108874,A,product_view
108875,B,product_view
108876,A,product_view
108878,B,product_view
108878,B,add_to_cart
108878,B,checkout
108878,B,purchase
108880,B,product_view
108881,B,product_view
108882,B,product_view
108882,B,add_to_cart
108882,B,checkout
108882,B,purchase
108883,B,click
108884,B,product_view
108886,B,click
108886,B,product_view
108886,B,add_to_cart
108886,B,checkout
108886,B,purchase
108887,A,product_view
108890,B,product_view
108891,A,product_view
108893,A,product_view
108896,B,product_view
108897,A,product_view
108898,B,product_view
108901,A,product_view
108902,A,click
108903,A,click
108903,A,product_view
108905,B,product_view
108906,B,product_view
108907,A,product_view
108908,A,product_view
108909,A,product_view
108909,A,add_to_cart
108909,A,checkout
108909,A,purchase
108911,B,product_view
108912,B,product_view
108913,B,product_view
108915,A,product_view
108916,B,product_view
108917,B,product_view
108918,A,product_view
108919,A,product_view
108920,B,product_view
108921,B,click
108921,B,product_view
108921,B,add_to_cart
108921,B,checkout
108921,B,purchase
108922,B,product_view
108923,B,product_view
108923,B,add_to_cart
108924,A,click
108924,A,product_view
108925,A,product_view
108926,A,product_view
108927,A,product_view
108928,B,click
108928,B,product_view
108929,B,product_view
108930,A,product_view
108931,A,product_view
108932,A,product_view
108933,A,product_view
108934,A,product_view
108935,B,product_view
108936,B,product_view
108938,B,product_view
108939,B,product_view
108940,A,product_view
108942,A,click
108942,A,product_view
108943,B,product_view
108945,B,product_view
108946,A,product_view
108946,A,add_to_cart
108946,A,checkout
108946,A,purchase
108946,A,repeat_purchase
108947,A,product_view
108947,A,add_to_cart
108947,A,checkout
108947,A,purchase
108948,B,click
108948,B,product_view
108950,B,product_view
108951,B,product_view
108951,B,add_to_cart
108951,B,checkout
108951,B,purchase
108952,A,product_view
108954,B,product_view
108954,B,add_to_cart
108954,B,checkout
108954,B,purchase
108955,B,product_view
108955,B,add_to_cart
108955,B,checkout
108957,A,product_view
108957,A,add_to_cart
108958,B,click
108958,B,product_view
108959,B,click
108959,B,product_view
108960,A,product_view
108961,A,product_view
108963,A,product_view
108964,B,product_view
108966,B,click
108966,B,product_view
108967,A,product_view
108968,B,product_view
108970,B,product_view
108972,A,product_view
108974,B,product_view
108975,A,product_view
108976,B,product_view
108977,A,product_view
108977,A,add_to_cart
108977,A,checkout
108977,A,purchase
108978,A,product_view
108979,B,product_view
108980,B,product_view
108981,B,product_view
108982,A,product_view
108983,A,product_view
108983,A,add_to_cart
108983,A,checkout
108983,A,purchase
108983,A,repeat_purchase
108984,A,product_view
108985,B,product_view
108986,B,product_view
108987,A,click
108987,A,product_view
108987,A,add_to_cart
108990,A,product_view
108991,B,product_view
108992,B,product_view
108993,A,product_view
108994,B,product_view
108997,B,product_view
108998,A,product_view
108998,A,add_to_cart
108999,B,product_view
109000,B,click
109000,B,product_view
109001,B,click
109001,B,product_view
109002,B,click
109002,B,product_view
109003,A,product_view
109005,B,product_view
109006,B,product_view
109008,B,product_view
109008,B,add_to_cart
109008,B,checkout
109008,B,purchase
109009,A,product_view
109010,B,product_view
109011,A,product_view
109012,A,product_view
109012,A,add_to_cart
109012,A,checkout
109012,A,purchase
109014,A,product_view
109015,A,click
109015,A,product_view
109016,A,product_view
109017,B,product_view
109019,A,click
109019,A,product_view
109020,A,product_view
109021,B,product_view
109021,B,add_to_cart
109021,B,checkout
109021,B,purchase
109022,B,product_view
109022,B,add_to_cart
109022,B,checkout
109022,B,purchase
109024,A,product_view
109024,A,add_to_cart
109024,A,checkout
109024,A,purchase
109025,A,product_view
109026,A,click
109026,A,product_view
109027,A,product_view
109028,A,product_view
109029,A,product_view
109029,A,add_to_cart
109029,A,checkout
109029,A,purchase
109030,B,product_view
109032,B,product_view
109032,B,add_to_cart
109032,B,checkout
109032,B,purchase
109033,A,product_view
109034,B,click
109034,B,product_view
109036,A,product_view
109037,A,product_view
109038,A,product_view
109039,A,product_view
109040,B,click
109040,B,product_view
109040,B,add_to_cart
109040,B,checkout
109040,B,purchase
109041,B,product_view
109043,A,product_view
109045,A,product_view
109046,A,click
109046,A,product_view
109047,A,product_view
109048,A,product_view
109050,A,product_view
109052,B,product_view
109053,A,product_view
109054,A,product_view
109055,A,product_view
109056,B,product_view
109058,B,product_view
109059,B,product_view
109060,A,product_view
109061,B,product_view
109063,A,product_view
109064,B,product_view
109065,A,click
109065,A,product_view
109067,B,product_view
109069,A,product_view
109070,B,product_view
109073,A,product_view
109074,A,product_view
109076,B,click
109076,B,product_view
109077,B,click
109077,B,product_view
109078,B,product_view
109079,B,product_view
109080,A,product_view
109081,B,product_view
109081,B,add_to_cart
109081,B,checkout
109082,A,product_view
109083,B,product_view
109085,B,product_view
109087,A,product_view
109088,A,product_view
109089,B,click
109089,B,product_view
109090,B,product_view
109091,A,product_view
109091,A,add_to_cart
109091,A,checkout
109092,B,product_view
109093,B,click
109093,B,product_view
109094,A,product_view
109095,A,product_view
109096,A,click
109097,A,product_view
109098,A,product_view
109099,A,product_view
109100,A,product_view
109100,A,add_to_cart
109100,A,checkout
109100,A,purchase
109101,B,product_view
109101,B,add_to_cart
109102,B,product_view
109103,B,product_view
109104,A,click
109104,A,product_view
109105,B,product_view
109106,B,click
109106,B,product_view
109108,B,product_view
109109,B,product_view
109109,B,add_to_cart
109109,B,checkout
109110,A,product_view
109111,A,product_view
109111,A,add_to_cart
109111,A,checkout
109112,B,product_view
109113,A,product_view
109114,A,click
109114,A,product_view
109115,A,product_view
109116,A,click
109116,A,product_view
109117,B,product_view
109118,A,product_view
109119,B,product_view
109120,A,product_view
109123,B,product_view
109124,B,product_view
109126,A,click
109126,A,product_view
109127,B,product_view
109128,A,product_view
109128,A,add_to_cart
109128,A,checkout
109128,A,purchase
109129,B,product_view
109130,B,product_view
109133,B,product_view
109134,B,product_view
109135,A,product_view
109136,A,product_view
109137,B,product_view
109139,B,product_view
109140,B,product_view
109140,B,add_to_cart
109141,A,product_view
109142,A,product_view
109142,A,add_to_cart
109143,B,product_view
109144,B,click
109144,B,product_view
109144,B,add_to_cart
109145,B,click
109145,B,product_view
109146,B,click
109146,B,product_view
109148,B,product_view
109149,A,click
109150,A,product_view
109151,B,product_view
109152,A,product_view
109154,B,product_view
109155,B,product_view
109156,A,click
109158,B,product_view
109159,B,product_view
109160,A,product_view
109161,A,product_view
109162,A,product_view
109163,B,click
109164,A,product_view
109165,A,product_view
109166,B,product_view
109166,B,add_to_cart
109166,B,checkout
109167,B,product_view
109168,B,product_view
109169,A,product_view
109169,A,add_to_cart
109169,A,checkout
109171,B,product_view
109171,B,add_to_cart
109171,B,checkout
109172,B,click
109172,B,product_view
109173,A,product_view
109175,A,product_view
109176,A,product_view
109177,B,product_view
109178,B,product_view
109179,A,product_view
109180,A,product_view
109181,A,product_view
109181,A,add_to_cart
109184,B,click
109184,B,product_view
109186,B,product_view
109187,A,click
109187,A,product_view
109187,A,add_to_cart
109189,A,product_view
109190,B,product_view
109191,A,product_view
109192,A,click
109192,A,product_view
109192,A,add_to_cart
109192,A,checkout
109192,A,purchase
109193,A,product_view
109195,A,product_view
109195,A,add_to_cart
109195,A,checkout
109195,A,purchase
109196,A,product_view
109197,B,product_view
109198,B,product_view
109199,A,product_view
109200,B,product_view
109201,A,product_view
109201,A,add_to_cart
109202,A,product_view
109203,A,product_view
109204,A,product_view
109205,B,product_view
109207,B,product_view
109208,A,product_view
109208,A,add_to_cart
109209,A,product_view
109209,A,add_to_cart
109209,A,checkout
109209,A,purchase
109209,A,repeat_purchase
109212,B,product_view
109212,B,add_to_cart
109213,A,product_view
109213,A,add_to_cart
109213,A,checkout
109213,A,purchase
109214,B,click
109214,B,product_view
109215,A,click
109216,A,product_view
109217,A,product_view
109219,A,product_view
109219,A,add_to_cart
109220,B,product_view
109221,B,product_view
109223,A,product_view
109225,B,product_view
109226,B,product_view
109228,B,product_view
109229,B,product_view
109230,B,product_view
109232,A,product_view
109233,B,product_view
109233,B,add_to_cart
109233,B,checkout
109233,B,purchase
109237,A,click
109237,A,product_view
109238,A,click
109240,A,product_view
109240,A,add_to_cart
109240,A,checkout
109240,A,purchase
109242,A,product_view
109244,B,product_view
109245,A,product_view
109246,B,product_view
109246,B,add_to_cart
109246,B,checkout
109246,B,purchase
109247,A,product_view
109248,A,product_view
109249,A,product_view
109251,A,product_view
109252,B,product_view
109253,B,product_view
109254,B,click
109254,B,product_view
109255,B,product_view
109256,A,product_view
109257,B,product_view
109258,B,product_view
109260,B,product_view
109260,B,add_to_cart
109260,B,checkout
109260,B,purchase
109261,B,product_view
109262,B,product_view
109263,A,click
109264,B,click
109264,B,product_view
109264,B,add_to_cart
109266,B,product_view
109268,A,product_view
109269,B,product_view
109270,B,product_view
109271,A,product_view
109273,B,product_view
109274,A,product_view
109274,A,add_to_cart
109275,A,product_view
109276,A,product_view
109277,B,click
109278,B,product_view
109278,B,add_to_cart
109278,B,checkout
109278,B,purchase
109279,B,product_view
109280,B,product_view
109283,A,product_view
109283,A,add_to_cart
109283,A,checkout
109283,A,purchase
109283,A,repeat_purchase
109284,A,click
109284,A,product_view
109287,B,product_view
109288,A,product_view
109289,A,product_view
109290,A,product_view
109291,B,product_view
109293,B,product_view
109295,A,product_view
109295,A,add_to_cart
109295,A,checkout
109296,A,product_view
109297,A,click
109297,A,product_view
109297,A,add_to_cart
109298,A,product_view
109299,A,click
109300,A,product_view
109301,B,product_view
109303,A,product_view
109303,A,add_to_cart
109303,A,checkout
109303,A,purchase
109304,B,product_view
109306,A,product_view
109307,B,click
109307,B,product_view
109307,B,add_to_cart
109307,B,checkout
109308,B,product_view
109309,A,product_view
109309,A,add_to_cart
109309,A,checkout
109309,A,purchase
109309,A,repeat_purchase
109310,A,product_view
109312,A,product_view
109314,B,product_view
109315,B,product_view
109316,B,product_view
109317,B,product_view
109318,A,click
109318,A,product_view
109321,A,product_view
109322,A,product_view
109324,A,product_view
109325,A,click
109325,A,product_view
109326,B,product_view
109326,B,add_to_cart
109327,B,product_view
109328,A,click
109328,A,product_view
109330,B,product_view
109331,A,product_view
109331,A,add_to_cart
109331,A,checkout
109331,A,purchase
109333,A,product_view
109333,A,add_to_cart
109334,B,product_view
109334,B,add_to_cart
109334,B,checkout
109334,B,purchase
109335,A,product_view
109337,A,product_view
109337,A,add_to_cart
109337,A,checkout
109337,A,purchase
109338,A,product_view
109339,A,product_view
109340,A,click
109341,A,click
109342,B,product_view
109342,B,add_to_cart
109342,B,checkout
109342,B,purchase
109342,B,repeat_purchase
109344,B,product_view
109346,A,product_view
109346,A,add_to_cart
109347,B,product_view
109347,B,add_to_cart
109347,B,checkout
109347,B,purchase
109348,B,click
109349,A,product_view
109349,A,add_to_cart
109349,A,checkout
109349,A,purchase
109350,A,click
109350,A,product_view
109351,B,product_view
109352,B,product_view
109353,B,product_view
109353,B,add_to_cart
109353,B,checkout
109353,B,purchase
109354,A,product_view
109355,B,click
109355,B,product_view
109356,A,product_view
109357,B,click
109357,B,product_view
109358,B,click
109358,B,product_view
109360,B,product_view
109361,A,product_view
109362,A,product_view
109363,A,product_view
109364,A,click
109364,A,product_view
109365,A,product_view
109366,B,product_view
109367,A,product_view
109367,A,add_to_cart
109368,A,product_view
109369,B,product_view
109371,A,product_view
109373,A,product_view
109373,A,add_to_cart
109374,B,product_view
109375,A,product_view
109376,B,product_view
109376,B,add_to_cart
109376,B,checkout
109376,B,purchase
109377,A,product_view
109378,B,product_view
109378,B,add_to_cart
109379,B,product_view
109379,B,add_to_cart
109379,B,checkout
109379,B,purchase
109380,B,product_view
109381,A,product_view
109382,B,product_view
109383,A,click
109383,A,product_view
109384,B,product_view
109385,A,product_view
109386,A,click
109386,A,product_view
109387,A,product_view
109388,B,product_view
109390,B,product_view
109391,A,product_view
109392,A,product_view
109393,B,product_view
109394,B,product_view
109395,A,click
109396,B,product_view
109397,B,product_view
109399,A,product_view
109400,A,product_view
109401,A,product_view
109402,A,product_view
109404,A,product_view
109406,B,click
109406,B,product_view
109409,A,click
109411,A,product_view
109412,B,product_view
109413,A,product_view
109413,A,add_to_cart
109414,A,product_view
109415,B,product_view
109415,B,add_to_cart
109415,B,checkout
109416,B,product_view
109417,B,product_view
109417,B,add_to_cart
109417,B,checkout
109417,B,purchase
109418,B,product_view
109418,B,add_to_cart
109418,B,checkout
109420,A,click
109420,A,product_view
109421,B,product_view
109422,A,click
109422,A,product_view
109424,B,product_view
109425,A,product_view
109425,A,add_to_cart
109425,A,checkout
109425,A,purchase
109426,B,product_view
109428,A,product_view
109428,A,add_to_cart
109428,A,checkout
109431,B,product_view
109432,A,product_view
109435,A,product_view
109436,A,product_view
109437,A,product_view
109438,A,product_view
109441,A,product_view
109442,A,product_view
109443,B,product_view
109445,A,product_view
109446,A,product_view
109447,B,product_view
109447,B,add_to_cart
109447,B,checkout
109447,B,purchase
109447,B,repeat_purchase
109448,B,product_view
109449,B,product_view
109452,B,product_view
109452,B,add_to_cart
109453,B,product_view
109454,A,product_view
109455,A,product_view
109455,A,add_to_cart
109456,A,product_view
109457,B,product_view
109458,B,product_view
109460,A,product_view
109462,A,product_view
109463,B,click
109463,B,product_view
109464,B,product_view
109464,B,add_to_cart
109465,A,product_view
109466,A,product_view
109469,A,product_view
109470,B,product_view
109471,A,product_view
109472,A,product_view
109473,B,product_view
109474,B,product_view
109475,B,click
109477,A,product_view
109478,A,product_view
109478,A,add_to_cart
109479,A,product_view
109479,A,add_to_cart
109479,A,checkout
109480,A,product_view
109481,A,product_view
109482,A,product_view
109483,B,product_view
109485,B,product_view
109486,B,product_view
109487,A,product_view
109488,A,product_view
109489,B,product_view
109490,A,click
109490,A,product_view
109491,B,product_view
109492,A,product_view
109493,B,product_view
109493,B,add_to_cart
109493,B,checkout
109493,B,purchase
109494,B,click
109494,B,product_view
109495,A,product_view
109496,A,product_view
109496,A,add_to_cart
109496,A,checkout
109496,A,purchase
109497,B,product_view
109498,A,product_view
109499,B,product_view
109500,A,product_view
109501,A,product_view
109501,A,add_to_cart
109502,B,product_view
109502,B,add_to_cart
109503,A,product_view
109504,B,product_view
109505,A,product_view
109506,B,click
109506,B,product_view
109506,B,add_to_cart
109507,B,click
109507,B,product_view
109508,B,product_view
109510,B,product_view
109511,B,product_view
109512,B,product_view
109513,A,product_view
109513,A,add_to_cart
109514,B,product_view
109516,B,product_view
109517,B,product_view
109518,A,product_view
109518,A,add_to_cart
109518,A,checkout
109518,A,purchase
109519,B,product_view
109520,B,product_view
109521,B,click
109521,B,product_view
109522,B,product_view
109523,A,product_view
109524,A,product_view
109525,A,product_view
109526,A,product_view
109526,A,add_to_cart
109527,A,product_view
109528,A,product_view
109529,A,product_view
109530,A,click
109530,A,product_view
109531,B,product_view
109531,B,add_to_cart
109533,B,product_view
109534,B,click
109534,B,product_view
109535,A,product_view
109536,A,product_view
109537,A,product_view
109538,B,product_view
109539,A,product_view
109540,B,product_view
109541,B,product_view
109542,B,product_view
109544,B,product_view
109544,B,add_to_cart
109545,B,product_view
109545,B,add_to_cart
109545,B,checkout
109545,B,purchase
109546,B,click
109546,B,product_view
109546,B,add_to_cart
109547,A,product_view
109547,A,add_to_cart
109547,A,checkout
109547,A,purchase
109547,A,repeat_purchase
109549,B,click
109549,B,product_view
109549,B,add_to_cart
109551,B,product_view
109552,A,product_view
109554,A,product_view
109557,B,click
109557,B,product_view
109558,A,product_view
109560,B,product_view
109560,B,add_to_cart
109560,B,checkout
109560,B,purchase
109561,B,product_view
109562,B,product_view
109563,A,product_view
109564,A,product_view
109565,B,product_view
109566,B,product_view
109566,B,add_to_cart
109566,B,checkout
109566,B,purchase
109567,B,product_view
109568,B,click
109568,B,product_view
109569,A,product_view
109569,A,add_to_cart
109569,A,checkout
109570,B,click
109570,B,product_view
109570,B,add_to_cart
109570,B,checkout
109570,B,purchase
109571,A,product_view
109572,A,product_view
109573,A,product_view
109574,A,product_view
109575,A,product_view
109575,A,add_to_cart
109576,A,product_view
109577,B,product_view
109577,B,add_to_cart
109577,B,checkout
109577,B,purchase
109579,B,product_view
109580,B,product_view
109582,A,product_view
109584,A,product_view
109584,A,add_to_cart
109584,A,checkout
109585,B,click
109585,B,product_view
109585,B,add_to_cart
109585,B,checkout
109585,B,purchase
109586,B,product_view
109587,B,product_view
109588,A,click
109588,A,product_view
109589,B,product_view
109590,A,product_view
109591,B,product_view
109593,B,product_view
109594,A,click
109595,B,product_view
109596,B,product_view
109597,B,product_view
109598,B,product_view
109600,B,product_view
109601,A,product_view
109602,B,product_view
109603,A,product_view
109604,A,product_view
109605,B,product_view
109606,B,product_view
109607,B,product_view
109608,A,product_view
109609,B,product_view
109610,B,product_view
109611,A,product_view
109611,A,add_to_cart
109611,A,checkout
109612,B,product_view
109613,B,product_view
109614,B,product_view
109615,B,product_view
109616,A,product_view
109617,A,product_view
109618,B,product_view
109618,B,add_to_cart
109619,A,product_view
109620,B,product_view
109621,B,click
109621,B,product_view
109622,A,product_view
109622,A,add_to_cart
109622,A,checkout
109622,A,purchase
109623,B,product_view
109624,B,product_view
109625,B,product_view
109626,A,product_view
109627,B,click
109628,A,product_view
109629,B,product_view
109630,A,product_view
109631,B,product_view
109632,B,product_view
109632,B,add_to_cart
109632,B,checkout
109634,B,product_view
109635,B,product_view
109635,B,add_to_cart
109636,B,product_view
109637,A,product_view
109638,A,product_view
109641,B,product_view
109642,A,product_view
109643,B,product_view
109644,A,product_view
109645,B,click
109645,B,product_view
109646,A,product_view
109648,B,click
109648,B,product_view
109651,B,product_view
109652,A,product_view
109653,A,product_view
109653,A,add_to_cart
109653,A,checkout
109653,A,purchase
109654,B,click
109655,A,product_view
109657,B,product_view
109658,A,click
109658,A,product_view
109658,A,add_to_cart
109660,B,product_view
109661,B,product_view
109662,A,product_view
109663,B,product_view
109664,A,product_view
109665,A,product_view
109666,A,product_view
109666,A,add_to_cart
109667,A,product_view
109667,A,add_to_cart
109668,A,product_view
109669,B,product_view
109670,A,product_view
109670,A,add_to_cart
109670,A,checkout
109672,A,product_view
109674,A,product_view
109675,A,product_view
109676,A,product_view
109677,A,click
109677,A,product_view
109678,A,click
109678,A,product_view
109678,A,add_to_cart
109680,A,product_view
109682,A,click
109682,A,product_view
109683,A,product_view
109684,B,product_view
109684,B,add_to_cart
109684,B,checkout
109685,B,product_view
109685,B,add_to_cart
109686,B,product_view
109689,A,product_view
109690,A,product_view
109691,A,product_view
109692,B,product_view
109693,A,product_view
109694,B,product_view
109696,B,product_view
109697,B,product_view
109699,B,product_view
109700,B,click
109700,B,product_view
109702,B,click
109702,B,product_view
109703,B,product_view
109703,B,add_to_cart
109704,A,product_view
109706,B,product_view
109707,B,product_view
109707,B,add_to_cart
109707,B,checkout
109707,B,purchase
109707,B,repeat_purchase
109708,B,product_view
109709,B,product_view
109710,B,product_view
109711,B,product_view
109713,A,click
109713,A,product_view
109717,B,product_view
109718,A,product_view
109720,B,product_view
109721,A,click
109721,A,product_view
109722,B,product_view
109723,A,product_view
109723,A,add_to_cart
109723,A,checkout
109724,A,product_view
109725,B,product_view
109726,A,product_view
109727,A,product_view
109728,A,product_view
109729,A,click
109730,B,product_view
109730,B,add_to_cart
109731,B,product_view
109731,B,add_to_cart
109731,B,checkout
109732,A,product_view
109734,A,click
109734,A,product_view
109735,A,product_view
109736,A,product_view
109738,A,product_view
109738,A,add_to_cart
109739,B,product_view
109740,A,product_view
109741,A,product_view
109742,A,product_view
109743,B,product_view
109744,B,product_view
109746,A,product_view
109748,A,product_view
109749,A,product_view
109750,B,product_view
109751,A,product_view
109753,B,product_view
109755,B,product_view
109756,B,product_view
109757,B,product_view
109758,A,product_view
109760,B,product_view
109761,B,product_view
109763,B,click
109763,B,product_view
109764,B,product_view
109765,A,product_view
109766,A,product_view
109766,A,add_to_cart
109767,A,product_view
109768,A,product_view
109769,A,product_view
109771,A,product_view
109772,A,product_view
109774,A,click
109774,A,product_view
109775,A,product_view
109776,A,product_view
109777,A,product_view
109779,A,product_view
109780,A,product_view
109781,B,product_view
109781,B,add_to_cart
109782,A,product_view
109784,B,product_view
109785,B,product_view
109785,B,add_to_cart
109786,B,product_view
109787,A,product_view
109788,B,product_view
109789,B,product_view
109790,B,product_view
109790,B,add_to_cart
109790,B,checkout
109790,B,purchase
109790,B,repeat_purchase
109793,B,product_view
109795,A,product_view
109796,B,product_view
109796,B,add_to_cart
109796,B,checkout
109796,B,purchase
109797,A,click
109797,A,product_view
109799,A,product_view
109800,A,product_view
109801,A,product_view
109802,A,product_view
109803,A,product_view
109804,B,click
109804,B,product_view
109806,A,product_view
109807,A,product_view
109809,B,product_view
109810,A,product_view
109811,A,product_view
109812,A,product_view
109813,A,click
109813,A,product_view
109814,B,product_view
109817,B,product_view
109817,B,add_to_cart
109817,B,checkout
109817,B,purchase
109817,B,repeat_purchase
109818,A,product_view
109819,A,product_view
109820,B,product_view
109820,B,add_to_cart
109821,A,product_view
109822,B,click
109822,B,product_view
109823,A,product_view
109824,B,click
109824,B,product_view
109825,B,product_view
109826,B,product_view
109827,A,product_view
109828,A,product_view
109830,A,product_view
109831,B,product_view
109832,B,product_view
109833,A,product_view
109833,A,add_to_cart
109834,A,product_view
109835,A,product_view
109836,A,product_view
109837,A,product_view
109838,B,click
109838,B,product_view
109840,A,product_view
109841,B,product_view
109842,B,product_view
109843,B,product_view
109845,A,product_view
109846,B,product_view
109846,B,add_to_cart
109847,A,product_view
109848,B,product_view
109849,A,product_view
109850,B,click
109850,B,product_view
109851,B,product_view
109852,A,product_view
109853,A,click
109853,A,product_view
109854,B,product_view
109854,B,add_to_cart
109854,B,checkout
109854,B,purchase
109855,A,product_view
109856,A,product_view
109856,A,add_to_cart
109856,A,checkout
109857,B,product_view
109858,A,product_view
109858,A,add_to_cart
109858,A,checkout
109859,B,click
109859,B,product_view
109860,B,product_view
109862,B,product_view
109863,B,product_view
109864,B,product_view
109864,B,add_to_cart
109864,B,checkout
109865,B,product_view
109866,B,product_view
109867,B,product_view
109868,A,click
109868,A,product_view
109871,A,product_view
109872,B,product_view
109873,A,product_view
109875,B,product_view
109876,A,product_view
109876,A,add_to_cart
109877,A,click
109877,A,product_view
109878,B,product_view
109879,B,product_view
109881,A,product_view
109881,A,add_to_cart
109881,A,checkout
109881,A,purchase
109881,A,repeat_purchase
109883,B,click
109883,B,product_view
109884,A,product_view
109885,A,product_view
109886,B,product_view
109887,A,product_view
109887,A,add_to_cart
109888,B,product_view
109889,B,product_view
109891,B,product_view
109892,A,product_view
109893,B,click
109893,B,product_view
109894,B,product_view
109899,B,product_view
109901,B,product_view
109902,A,product_view
109902,A,add_to_cart
109902,A,checkout
109903,B,click
109903,B,product_view
109904,A,click
109904,A,product_view
109905,A,product_view
109905,A,add_to_cart
109906,A,product_view
109907,A,product_view
109909,A,product_view
109910,A,click
109910,A,product_view
109911,B,product_view
109914,A,product_view
109915,A,click
109916,B,product_view
109918,B,product_view
109918,B,add_to_cart
109918,B,checkout
109918,B,purchase
109918,B,repeat_purchase
109919,B,product_view
109920,A,product_view
109920,A,add_to_cart
109921,A,product_view
109922,B,product_view
109923,B,click
109923,B,product_view
109924,A,product_view
109925,A,product_view
109926,A,product_view
109927,A,product_view
109929,A,click
109929,A,product_view
109929,A,add_to_cart
109930,B,product_view
109932,B,product_view
109933,B,product_view
109934,B,product_view
109934,B,add_to_cart
109934,B,checkout
109934,B,purchase
109936,A,product_view
109937,A,product_view
109938,A,product_view
109940,A,product_view
109942,A,product_view
109943,B,product_view
109944,B,product_view
109946,A,product_view
109947,A,product_view
109947,A,add_to_cart
109948,A,product_view
109949,B,product_view
109950,B,product_view
109951,B,product_view
109952,A,product_view
109953,B,product_view
109953,B,add_to_cart
109953,B,checkout
109953,B,purchase
109953,B,repeat_purchase
109954,B,product_view
109954,B,add_to_cart
109955,B,click
109955,B,product_view
109957,A,product_view
109958,A,product_view
109959,A,product_view
109960,B,product_view
109961,A,product_view
109962,A,click
109962,A,product_view
109964,A,product_view
109965,A,product_view
109965,A,add_to_cart
109966,A,product_view
109967,A,click
109967,A,product_view
109968,B,product_view
109970,B,product_view
109971,B,product_view
109971,B,add_to_cart
109971,B,checkout
109971,B,purchase
109972,B,product_view
109973,B,product_view
109974,A,product_view
109975,A,product_view
109975,A,add_to_cart
109977,B,product_view
109978,B,product_view
109979,A,product_view
109979,A,add_to_cart
109980,A,product_view
109985,A,product_view
109986,B,product_view
109987,B,product_view
109988,A,product_view
109989,A,click
109989,A,product_view
109990,B,product_view
109992,A,product_view
109994,B,click
109995,B,click
109996,B,product_view
109997,B,product_view
109998,A,product_view
109999,A,product_view
109999,A,add_to_cart
109999,A,checkout
110000,A,product_view
110001,B,product_view
110001,B,add_to_cart
110001,B,checkout
110001,B,purchase
110001,B,repeat_purchase
110002,B,product_view
110002,B,add_to_cart
110002,B,checkout
110002,B,purchase
110002,B,repeat_purchase
110003,A,click
110003,A,product_view
110005,A,product_view
110005,A,add_to_cart
110007,B,product_view
110008,B,product_view
110009,B,product_view
110010,B,product_view
110011,B,product_view
110011,B,add_to_cart
110012,A,click
110014,B,product_view
110015,B,product_view
110015,B,add_to_cart
110015,B,checkout
110015,B,purchase
110016,A,product_view
110016,A,add_to_cart
110017,B,product_view
110017,B,add_to_cart
110018,B,product_view
110019,A,product_view
110020,A,click
110020,A,product_view
110021,A,product_view
110022,A,product_view
110023,B,product_view
110024,A,product_view
110024,A,add_to_cart
110025,B,product_view
110026,B,product_view
110027,A,product_view
110029,B,product_view
110029,B,add_to_cart
110029,B,checkout
110029,B,purchase
110031,A,product_view
110032,B,product_view
110033,B,product_view
110033,B,add_to_cart
110033,B,checkout
110034,A,product_view
110035,A,product_view
110036,A,product_view
110037,B,product_view
110037,B,add_to_cart
110037,B,checkout
110037,B,purchase
110038,A,product_view
110039,B,product_view
110040,B,product_view
110040,B,add_to_cart
110040,B,checkout
110041,B,product_view
110043,B,product_view
110044,A,product_view
110045,A,product_view
110046,B,product_view
110047,B,product_view
110047,B,add_to_cart
110047,B,checkout
110047,B,purchase
110048,A,product_view
110049,B,click
110051,B,product_view
110053,B,product_view
110055,A,product_view
110057,B,product_view
110058,A,click
110058,A,product_view
110060,B,product_view
110061,A,product_view
