user_id,variant,device,channel,customer_segment,ctr,product_view,add_to_cart,checkout,purchase,repeat_purchase,engaged,order_value,repeat_order_value,total_revenue
108446,B,Desktop,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108447,B,Desktop,Organic,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
108448,A,Mobile,Organic,Returning,0,0,0,0,0,0,1,0.0,0.0,0.0
108449,B,Mobile,Direct,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108450,A,Mobile,Social,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108451,A,Mobile,Organic,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108452,B,Desktop,Paid Search,New,0,1,1,1,1,1,1,2879.3897804615453,3554.4418085557336,6433.831589017279
108453,B,Tablet,Social,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108454,B,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108455,B,Desktop,Paid Search,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
108456,A,Desktop,Organic,Returning,0,0,0,0,0,0,0,0.0,0.0,0.0
108457,B,Desktop,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108458,A,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108459,B,Mobile,Organic,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
108460,B,Mobile,Paid Search,New,0,0,0,0,0,0,1,0.0,0.0,0.0
108461,B,Mobile,Organic,Returning,0,0,0,0,0,0,0,0.0,0.0,0.0
108462,B,Desktop,Paid Search,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108463,B,Tablet,Organic,New,1,1,0,0,0,0,1,0.0,0.0,0.0
108464,A,Desktop,Paid Search,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
108465,B,Mobile,Email,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108466,A,Mobile,Organic,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108467,A,Desktop,Paid Search,New,0,0,0,0,0,0,1,0.0,0.0,0.0
108468,A,Mobile,Paid Search,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108469,A,Mobile,Paid Search,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108470,B,Mobile,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108471,B,Desktop,Direct,New,1,1,1,1,1,0,0,2613.0948212299704,0.0,2613.0948212299704
108472,B,Desktop,Paid Search,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108473,B,Desktop,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108474,B,Mobile,Organic,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108475,B,Mobile,Social,New,0,1,1,1,0,0,0,0.0,0.0,0.0
108476,A,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108477,A,Mobile,Paid Search,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108478,A,Desktop,Organic,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108479,A,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108480,B,Desktop,Paid Search,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108481,B,Desktop,Social,Returning,0,1,1,1,0,0,1,0.0,0.0,0.0
108482,A,Mobile,Organic,New,1,1,0,0,0,0,0,0.0,0.0,0.0
108483,B,Mobile,Social,Returning,0,1,1,1,1,0,0,3861.8502337472746,0.0,3861.8502337472746
108484,B,Mobile,Organic,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108485,A,Mobile,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108486,A,Mobile,Direct,Returning,1,1,0,0,0,0,0,0.0,0.0,0.0
108487,B,Mobile,Paid Search,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
108488,A,Mobile,Email,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108489,A,Mobile,Organic,Returning,0,0,0,0,0,0,1,0.0,0.0,0.0
108490,B,Mobile,Social,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108491,A,Desktop,Social,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108492,A,Mobile,Social,Returning,1,0,0,0,0,0,0,0.0,0.0,0.0
108493,A,Mobile,Email,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108494,A,Mobile,Organic,Returning,0,1,1,1,0,0,0,0.0,0.0,0.0
108495,A,Mobile,Social,New,0,1,1,1,0,0,0,0.0,0.0,0.0
108496,A,Mobile,Social,New,0,1,1,0,0,0,1,0.0,0.0,0.0
108497,A,Mobile,Social,New,0,1,1,1,1,0,0,3398.3997513119502,0.0,3398.3997513119502
108498,B,Mobile,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108499,B,Mobile,Email,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108500,A,Mobile,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108501,A,Desktop,Organic,New,0,1,1,1,1,1,1,2844.2613790964074,2854.744938237673,5699.00631733408
108502,B,Mobile,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108503,A,Mobile,Organic,Returning,0,1,1,1,1,0,0,3236.1796481781903,0.0,3236.1796481781903
108504,B,Mobile,Organic,New,0,1,1,0,0,0,0,0.0,0.0,0.0
108505,A,Mobile,Organic,Returning,0,0,0,0,0,0,0,0.0,0.0,0.0
108506,A,Mobile,Social,Returning,0,1,1,0,0,0,1,0.0,0.0,0.0
108507,A,Mobile,Paid Search,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108508,A,Mobile,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108509,A,Mobile,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108510,B,Mobile,Direct,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108511,A,Mobile,Email,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108512,B,Mobile,Organic,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108513,B,Desktop,Email,New,1,0,0,0,0,0,1,0.0,0.0,0.0
108514,A,Desktop,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108515,B,Desktop,Organic,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
108516,A,Desktop,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108517,B,Tablet,Email,New,0,1,1,1,1,0,0,2314.7236566104434,0.0,2314.7236566104434
108518,B,Mobile,Email,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108519,A,Mobile,Paid Search,Returning,1,1,0,0,0,0,0,0.0,0.0,0.0
108520,A,Mobile,Social,New,0,1,1,1,1,1,0,3290.6027087399084,2973.112999337152,6263.71570807706
108521,B,Tablet,Organic,Returning,0,1,1,1,0,0,1,0.0,0.0,0.0
108522,A,Mobile,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108523,A,Desktop,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108524,A,Tablet,Organic,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
108525,B,Desktop,Organic,New,1,1,0,0,0,0,0,0.0,0.0,0.0
108526,B,Mobile,Direct,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
108527,A,Desktop,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108528,B,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108529,B,Mobile,Email,New,1,1,0,0,0,0,0,0.0,0.0,0.0
108530,B,Mobile,Social,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
108531,B,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108532,B,Mobile,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108533,B,Mobile,Organic,New,0,1,1,1,0,0,0,0.0,0.0,0.0
108534,A,Mobile,Organic,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108535,A,Mobile,Email,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108536,A,Desktop,Social,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108537,A,Mobile,Paid Search,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108538,A,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108539,A,Desktop,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108540,A,Mobile,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108541,B,Mobile,Paid Search,New,1,1,1,0,0,0,0,0.0,0.0,0.0
108542,B,Desktop,Social,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108543,A,Desktop,Email,New,0,0,0,0,0,0,1,0.0,0.0,0.0
108544,A,Mobile,Paid Search,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108545,B,Mobile,Paid Search,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108546,B,Mobile,Social,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108547,B,Mobile,Email,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108548,A,Desktop,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108549,A,Mobile,Email,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108550,B,Desktop,Email,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
108551,B,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108552,A,Mobile,Social,New,0,1,1,0,0,0,1,0.0,0.0,0.0
108553,A,Mobile,Direct,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108554,A,Mobile,Paid Search,New,0,1,1,0,0,0,0,0.0,0.0,0.0
108555,B,Tablet,Paid Search,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108556,A,Desktop,Organic,Returning,0,0,0,0,0,0,1,0.0,0.0,0.0
108557,B,Mobile,Social,New,1,1,0,0,0,0,1,0.0,0.0,0.0
108558,A,Mobile,Organic,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108559,B,Mobile,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108560,B,Mobile,Social,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108561,A,Mobile,Paid Search,Returning,0,1,1,1,1,1,1,2191.8834671599334,1796.333436620911,3988.2169037808444
108562,A,Mobile,Organic,New,1,1,1,1,1,0,1,1181.3851414053827,0.0,1181.3851414053827
108563,B,Mobile,Social,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108564,A,Desktop,Paid Search,Returning,0,1,1,0,0,0,1,0.0,0.0,0.0
108565,B,Desktop,Direct,Returning,0,0,0,0,0,0,0,0.0,0.0,0.0
108566,B,Desktop,Social,New,0,0,0,0,0,0,1,0.0,0.0,0.0
108567,B,Mobile,Paid Search,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108568,A,Mobile,Direct,New,0,0,0,0,0,0,1,0.0,0.0,0.0
108569,B,Mobile,Direct,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108570,B,Mobile,Organic,Returning,0,0,0,0,0,0,1,0.0,0.0,0.0
108571,A,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108572,B,Tablet,Paid Search,New,0,1,1,1,1,0,1,2641.892085170027,0.0,2641.892085170027
108573,A,Mobile,Social,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108574,B,Mobile,Paid Search,Returning,0,0,0,0,0,0,0,0.0,0.0,0.0
108575,A,Mobile,Paid Search,Returning,1,1,0,0,0,0,0,0.0,0.0,0.0
108576,B,Mobile,Paid Search,New,0,0,0,0,0,0,1,0.0,0.0,0.0
108577,B,Mobile,Paid Search,Returning,1,1,0,0,0,0,0,0.0,0.0,0.0
108578,A,Mobile,Email,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108579,B,Desktop,Organic,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
108580,A,Mobile,Paid Search,Returning,0,0,0,0,0,0,0,0.0,0.0,0.0
108581,A,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108582,A,Mobile,Social,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108583,A,Mobile,Organic,New,1,0,0,0,0,0,0,0.0,0.0,0.0
108584,A,Desktop,Direct,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108585,B,Mobile,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108586,B,Desktop,Paid Search,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108587,B,Desktop,Paid Search,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108588,B,Tablet,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108589,A,Mobile,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108590,A,Desktop,Organic,New,0,1,1,1,0,0,0,0.0,0.0,0.0
108591,A,Mobile,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108592,B,Mobile,Social,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108593,B,Mobile,Email,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108594,B,Mobile,Organic,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108595,B,Mobile,Social,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108596,A,Desktop,Paid Search,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108597,B,Desktop,Paid Search,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108598,A,Mobile,Email,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108599,A,Mobile,Organic,New,0,1,1,1,0,0,0,0.0,0.0,0.0
108600,B,Mobile,Paid Search,Returning,0,1,1,0,0,0,0,0.0,0.0,0.0
108601,A,Mobile,Email,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108602,A,Desktop,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108603,B,Mobile,Social,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108604,B,Desktop,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108605,B,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108606,B,Mobile,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108607,A,Mobile,Direct,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108608,B,Tablet,Organic,New,1,1,0,0,0,0,1,0.0,0.0,0.0
108609,A,Desktop,Social,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108610,B,Mobile,Social,New,0,1,1,0,0,0,0,0.0,0.0,0.0
108611,A,Mobile,Email,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108612,B,Desktop,Social,Returning,0,1,1,0,0,0,0,0.0,0.0,0.0
108613,B,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108614,A,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108615,A,Mobile,Social,Returning,1,1,0,0,0,0,0,0.0,0.0,0.0
108616,B,Mobile,Social,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108617,B,Mobile,Organic,New,1,1,0,0,0,0,0,0.0,0.0,0.0
108618,B,Desktop,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108619,A,Desktop,Email,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108620,A,Mobile,Direct,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108621,B,Tablet,Direct,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108622,A,Mobile,Email,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108623,A,Mobile,Organic,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108624,A,Mobile,Email,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108625,B,Mobile,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108626,B,Mobile,Paid Search,New,0,1,1,1,0,0,1,0.0,0.0,0.0
108627,A,Mobile,Organic,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108628,B,Mobile,Organic,New,0,1,1,1,1,1,0,2635.7079461047974,3391.1612220176776,6026.8691681224755
108629,A,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108630,B,Mobile,Organic,New,0,1,1,0,0,0,1,0.0,0.0,0.0
108631,A,Mobile,Paid Search,New,1,1,0,0,0,0,0,0.0,0.0,0.0
108632,A,Desktop,Direct,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
108633,A,Desktop,Direct,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108634,B,Mobile,Direct,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108635,B,Desktop,Social,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
108636,B,Tablet,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108637,A,Desktop,Direct,New,1,0,0,0,0,0,1,0.0,0.0,0.0
108638,B,Mobile,Social,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108639,A,Mobile,Organic,New,1,1,0,0,0,0,1,0.0,0.0,0.0
108640,B,Desktop,Social,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108641,B,Mobile,Organic,New,0,0,0,0,0,0,1,0.0,0.0,0.0
108642,A,Mobile,Email,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108643,A,Mobile,Email,New,1,0,0,0,0,0,0,0.0,0.0,0.0
108644,A,Mobile,Paid Search,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108645,A,Mobile,Organic,New,1,1,0,0,0,0,1,0.0,0.0,0.0
108646,B,Mobile,Paid Search,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108647,B,Mobile,Email,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108648,A,Mobile,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108649,B,Mobile,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108650,A,Mobile,Organic,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108651,A,Mobile,Email,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108652,B,Mobile,Paid Search,New,1,1,0,0,0,0,0,0.0,0.0,0.0
108653,B,Mobile,Organic,New,1,1,0,0,0,0,1,0.0,0.0,0.0
108654,A,Mobile,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108655,B,Desktop,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108656,B,Mobile,Email,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108657,B,Mobile,Paid Search,New,1,1,0,0,0,0,0,0.0,0.0,0.0
108658,B,Mobile,Direct,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108659,B,Desktop,Email,Returning,0,0,0,0,0,0,0,0.0,0.0,0.0
108660,A,Desktop,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108661,A,Mobile,Social,New,1,0,0,0,0,0,0,0.0,0.0,0.0
108662,B,Desktop,Direct,New,0,1,1,1,0,0,0,0.0,0.0,0.0
108663,B,Mobile,Direct,Returning,1,1,0,0,0,0,0,0.0,0.0,0.0
108664,A,Desktop,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108665,B,Mobile,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108666,A,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108667,A,Desktop,Social,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108668,B,Mobile,Social,New,1,1,0,0,0,0,0,0.0,0.0,0.0
108669,B,Mobile,Paid Search,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108670,A,Desktop,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108671,B,Mobile,Paid Search,New,0,1,1,1,1,1,0,2746.658097949764,2312.348342006534,5059.006439956298
108672,B,Mobile,Paid Search,New,0,0,0,0,0,0,1,0.0,0.0,0.0
108673,B,Mobile,Social,New,1,1,0,0,0,0,0,0.0,0.0,0.0
108674,B,Mobile,Direct,New,0,1,1,1,1,0,0,3036.5202259149783,0.0,3036.5202259149783
108675,A,Desktop,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108676,A,Mobile,Email,New,1,1,0,0,0,0,1,0.0,0.0,0.0
108677,B,Mobile,Organic,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
108678,A,Mobile,Direct,New,0,0,0,0,0,0,1,0.0,0.0,0.0
108679,A,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108680,B,Mobile,Email,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108681,B,Mobile,Paid Search,Returning,1,1,1,0,0,0,0,0.0,0.0,0.0
108682,A,Mobile,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108683,B,Mobile,Email,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108684,B,Desktop,Direct,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108685,B,Desktop,Email,New,1,0,0,0,0,0,1,0.0,0.0,0.0
108686,B,Desktop,Organic,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108687,A,Desktop,Email,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108688,B,Mobile,Direct,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108689,B,Desktop,Social,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108690,B,Mobile,Email,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108691,B,Mobile,Social,New,0,1,1,1,0,0,0,0.0,0.0,0.0
108692,A,Mobile,Organic,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108693,A,Desktop,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108694,B,Desktop,Paid Search,Returning,1,1,0,0,0,0,0,0.0,0.0,0.0
108695,A,Mobile,Paid Search,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108696,A,Mobile,Direct,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108697,A,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108698,B,Desktop,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108699,B,Mobile,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108700,A,Mobile,Direct,New,0,0,0,0,0,0,1,0.0,0.0,0.0
108701,B,Desktop,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108702,A,Mobile,Paid Search,Returning,1,1,0,0,0,0,0,0.0,0.0,0.0
108703,B,Desktop,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108704,B,Mobile,Direct,Returning,1,1,1,0,0,0,0,0.0,0.0,0.0
108705,B,Mobile,Direct,Returning,0,0,0,0,0,0,0,0.0,0.0,0.0
108706,B,Mobile,Social,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108707,A,Mobile,Social,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108708,A,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108709,B,Tablet,Social,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108710,B,Mobile,Social,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108711,A,Mobile,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108712,B,Desktop,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108713,B,Mobile,Social,New,1,0,0,0,0,0,0,0.0,0.0,0.0
108714,A,Desktop,Organic,Returning,0,1,1,0,0,0,0,0.0,0.0,0.0
108715,A,Desktop,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108716,B,Mobile,Direct,New,0,0,0,0,0,0,1,0.0,0.0,0.0
108717,A,Mobile,Paid Search,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108718,B,Desktop,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108719,A,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108720,A,Desktop,Organic,Returning,0,1,1,1,1,0,0,3044.964575564736,0.0,3044.964575564736
108721,B,Mobile,Organic,Returning,0,0,0,0,0,0,0,0.0,0.0,0.0
108722,A,Mobile,Social,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108723,A,Desktop,Paid Search,Returning,0,0,0,0,0,0,1,0.0,0.0,0.0
108724,B,Mobile,Social,New,0,1,1,0,0,0,1,0.0,0.0,0.0
108725,B,Desktop,Email,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108726,A,Tablet,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108727,B,Tablet,Email,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108728,B,Mobile,Email,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108729,B,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108730,A,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108731,B,Mobile,Direct,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108732,B,Desktop,Email,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108733,B,Mobile,Organic,New,0,1,1,1,1,1,0,2238.9374704286674,2461.0681748187603,4700.005645247427
108734,B,Mobile,Organic,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108735,B,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108736,B,Mobile,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108737,B,Mobile,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108738,A,Mobile,Direct,Returning,0,1,1,1,1,0,1,2412.9162387186334,0.0,2412.9162387186334
108739,B,Mobile,Organic,Returning,0,1,1,0,0,0,0,0.0,0.0,0.0
108740,B,Tablet,Paid Search,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108741,B,Mobile,Organic,New,1,1,0,0,0,0,1,0.0,0.0,0.0
108742,A,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108743,A,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108744,A,Mobile,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108745,A,Mobile,Direct,New,0,0,0,0,0,0,1,0.0,0.0,0.0
108746,A,Mobile,Organic,Returning,1,1,0,0,0,0,0,0.0,0.0,0.0
108747,B,Mobile,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108748,A,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108749,A,Desktop,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108750,A,Desktop,Paid Search,New,0,1,1,0,0,0,1,0.0,0.0,0.0
108751,B,Mobile,Organic,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108752,A,Mobile,Social,Returning,0,1,1,0,0,0,1,0.0,0.0,0.0
108753,B,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108754,A,Tablet,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108755,B,Mobile,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
108756,A,Mobile,Direct,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
108757,B,Mobile,Paid Search,New,0,0,0,0,0,0,1,0.0,0.0,0.0
108758,A,Desktop,Direct,New,0,0,0,0,0,0,1,0.0,0.0,0.0
108759,A,Mobile,Paid Search,Returning,0,1,1,0,0,0,0,0.0,0.0,0.0
108760,B,Mobile,Paid Search,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
108761,A,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
108762,B,Mobile,Social,New,0,0,0,0,0,0,0,0.0,0.0,0.0
108763,A,Desktop,Organic,New,1,1,0,0,0,0,0,0.0,0.0,0.0
108764,B,Mobile,Email,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
108765,A,Mobile,Social,New,0,1,1,1,1,0,0,3228.416712925986,0.0,3228.416712925986
108766,B,Mobile,Email,New,0,1,0,0,0,0,1,0.0,0.0,0.0
